k,lambda,learn_rate,tolerance,auprc,auroc,sn,sp,prec,acc,f1
40,0.1,0.1,0.001,0.43076613,0.58004358,0.7892213,0.44316628,0.0689848,0.46035873,0.12687926
40,0.1,0.01,0.0001,0.43178732,0.57984884,0.16420084,0.94157231,0.12809938,0.90295151,0.1439207
40,0.1,0.01,0.001,0.08019404,0.63648584,0.71727603,0.7639432,0.13707718,0.76162471,0.2301675
40,0.1,0.001,0.0001,0.09490066,0.66833587,0.51945926,0.86657004,0.16910864,0.84932514,0.2551529
40,0.1,0.001,0.001,0.2373307,0.75546924,0.53129194,0.93075759,0.28629004,0.91091163,0.37208156
40,0.1,0.0001,0.0001,0.38402133,0.77245684,0.44496089,0.97114337,0.44632685,0.94500195,0.44564282
40,0.1,0.0001,0.001,0.0492490926,0.497452369,0.999901804,0.000129194766,0.0496827334,0.0497991674,0.094661941
40,0.1,1e-05,0.0001,0.0492916623,0.497444838,0.999983634,4.27797238e-05,0.0496825168,0.049721111,0.0946619145
40,0.1,1e-05,0.001,0.0492916623,0.497444838,0.999983634,4.27797238e-05,0.0496825168,0.049721111,0.0946619145
40,0.5,0.1,0.0001,0.42855286,0.51504532,0.79129979,0.40104023,0.0646044,0.42042882,0.11945601
40,0.5,0.1,0.001,0.43046474,0.57941192,0.79129979,0.40104537,0.06460492,0.4204337,0.1194569
40,0.5,0.01,0.0001,0.43176515,0.57925808,0.79128343,0.40188984,0.06468898,0.42123541,0.1196004
40,0.5,0.01,0.001,0.43327632,0.63390775,0.73246375,0.6426738,0.09679059,0.64713468,0.17098638
40,0.5,0.001,0.0001,0.43428033,0.66090587,0.69809499,0.70360325,0.10963126,0.70332959,0.1895024
40,0.5,0.001,0.001,0.04374463,0.50582752,0.87969297,0.3076983,0.06229126,0.33611572,0.11634416
40,0.5,0.0001,0.0001,0.04364407,0.50399882,0.87957841,0.30512724,0.0620675,0.3336667,0.11595279
40,0.5,0.0001,0.001,0.0490751856,0.497480005,0.999901804,0.000137750711,0.0496831374,0.0498072983,0.0946626744
40,0.5,1e-05,0.0001,0.0492731243,0.497430914,0.999983634,4.27797238e-05,0.0496825168,0.049721111,0.0946619145
40,0.5,1e-05,0.001,0.0492731243,0.497430914,0.999983634,4.27797238e-05,0.0496825168,0.049721111,0.0946619145
40,1.0,0.1,0.0001,0.02820472,0.50070019,0.99808517,0.01520391,0.05031795,0.0640347,0.09580589
40,1.0,0.1,0.001,0.02730285,0.50083764,0.9971523,0.03625325,0.05131496,0.08399193,0.09760693
40,1.0,0.01,0.0001,0.02703958,0.50079023,0.9972996,0.04143644,0.05158535,0.08892494,0.09809665
40,1.0,0.01,0.001,0.02735044,0.48835361,0.75257766,0.50566746,0.07372196,0.51793427,0.13428906
40,1.0,0.001,0.0001,0.02806326,0.51417515,0.74810972,0.51249767,0.07426729,0.52420317,0.13512071
40,1.0,0.001,0.001,0.03919594,0.4921527,0.91622205,0.3185883,0.06567676,0.34827951,0.12256761
40,1.0,0.0001,0.0001,0.03948757,0.49515976,0.91178685,0.31963983,0.06547405,0.34905844,0.1221749
40,1.0,0.0001,0.001,0.0461337,0.49806119,0.89749926,0.14793314,0.05219203,0.18517254,0.09864744
40,1.0,1e-05,0.0001,0.04633972,0.49827599,0.88384996,0.15753719,0.05199503,0.19362133,0.09821243
40,1.0,1e-05,0.001,0.0492510661,0.497442496,0.999901804,0.000129194766,0.0496827334,0.0497991674,0.094661941
40,5.0,0.1,0.0001,0.0248406753,0.500000428,0.0,6.8447558e-05,0.0496845015,0.0497463167,0.0946655904
40,5.0,0.1,0.001,0.0248406753,0.500000428,0.999967268,0.000239566453,0.0496910372,0.049907308,0.0946773069
40,5.0,0.01,0.0001,0.0248406753,0.500000428,0.0,0.000388439892,0.0496996159,0.0500504114,0.0946930249
40,5.0,0.01,0.001,0.0250968,0.49835437,0.99962358,0.01030221,0.05015454,0.05945295,0.09551668
40,5.0,0.001,0.0001,0.02505478,0.49802882,0.99975451,0.01154197,0.05022053,0.06063762,0.09563695
40,5.0,0.001,0.001,0.03380089,0.58489418,0.97059016,0.27343773,0.06527829,0.30807315,0.12232917
40,5.0,0.0001,0.0001,0.02888893,0.51468291,0.9786259,0.24785716,0.06368838,0.28416268,0.11959367
40,5.0,0.0001,0.001,0.04202744,0.49717269,0.88411181,0.3097406,0.06275812,0.33827609,0.11719708
40,5.0,1e-05,0.0001,0.04221574,0.49613991,0.88484829,0.30464211,0.06237533,0.33346749,0.11653574
40,5.0,1e-05,0.001,0.0490834485,0.497507968,0.999901804,0.000137750711,0.0496831374,0.0498072983,0.0946626744
40,10.0,0.1,0.0001,0.0248406753,0.500000428,0.0,1.96786729e-05,0.0496821988,0.0496999707,0.0946614106
40,10.0,0.1,0.001,0.0248406753,0.500000428,0.0,1.96786729e-05,0.0496821988,0.0496999707,0.0946614106
40,10.0,0.01,0.0001,0.0248406753,0.500000428,0.0,0.000219032186,0.049691613,0.0498894201,0.0946784988
40,10.0,0.01,0.001,0.02484068,0.50000043,0.99993454,0.00254882,0.0497988,0.0521002,0.09487274
40,10.0,0.001,0.0001,0.02484068,0.50000043,0.99998363,0.00300314,0.04982269,0.05253439,0.09491631
40,10.0,0.001,0.001,0.02632106,0.48421973,0.99700501,0.11334231,0.05552097,0.1572438,0.10518446
40,10.0,0.0001,0.0001,0.02663082,0.49601689,0.99671042,0.12123004,0.0559758,0.16472501,0.10599866
40,10.0,0.0001,0.001,0.03843117,0.48517217,0.89391509,0.33979507,0.06610566,0.36732445,0.12310744
40,10.0,1e-05,0.0001,0.03876391,0.48874053,0.8938169,0.33759961,0.06589424,0.36523319,0.12273981
40,10.0,1e-05,0.001,0.04613402,0.49801529,0.89946319,0.14590966,0.05218282,0.18334716,0.09864283
40,15.0,0.1,0.0001,0.0248406753,0.500000428,0.0,1.96786729e-05,0.0496821988,0.0496999707,0.0946614106
40,15.0,0.1,0.001,0.0248406753,0.500000428,0.999983634,0.000185664001,0.0496892642,0.0498568966,0.094674162
40,15.0,0.01,0.0001,0.0248406753,0.500000428,0.0,0.000201064702,0.0496907644,0.0498723453,0.0946769584
40,15.0,0.01,0.001,0.02484068,0.50000043,0.0,0.00123633,0.04973971,0.05085618,0.0947658
40,15.0,0.001,0.0001,0.02484068,0.50000043,0.0,0.0016667,0.04976008,0.05126516,0.09480277
40,15.0,0.001,0.001,0.02573542,0.48953517,0.99906713,0.06581062,0.05294886,0.11217598,0.10056779
40,15.0,0.0001,0.0001,0.02593148,0.46625651,0.99872345,0.07802252,0.05359513,0.12376411,0.101731
40,15.0,0.0001,0.001,0.03829332,0.53383573,0.89576446,0.34999974,0.06720331,0.37711403,0.1250267
40,15.0,1e-05,0.0001,0.03915735,0.5296142,0.90506039,0.34188529,0.0670729,0.36986454,0.12489033
40,15.0,1e-05,0.001,0.04524486,0.49913314,0.87383392,0.2010416,0.0540854,0.23446678,0.10186588
40,20.0,0.1,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,20.0,0.1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,20.0,0.01,0.0001,0.0248406753,0.500000428,0.0,0.00018737519,0.0496901178,0.0498593359,0.0946757848
40,20.0,0.01,0.001,0.0248406753,0.500000428,0.0,0.000838482586,0.0497208886,0.0504780954,0.0947316361
40,20.0,0.001,0.0001,0.02484068,0.50000043,0.0,0.00109345,0.04973295,0.0507204,0.09475352
40,20.0,0.001,0.001,0.02539568,0.49220341,0.99957448,0.04503165,0.05188146,0.09245455,0.098643
40,20.0,0.0001,0.0001,0.02546557,0.49156748,0.99947629,0.04960138,0.05211307,0.09679237,0.09906105
40,20.0,0.0001,0.001,0.03467736,0.5109092,0.92938038,0.32803321,0.06742962,0.3579089,0.12573663
40,20.0,1e-05,0.0001,0.03598489,0.52433742,0.89633727,0.35255198,0.06749058,0.37956793,0.12552931
40,20.0,1e-05,0.001,0.04457557,0.49794824,0.87465222,0.2257178,0.05576232,0.25795769,0.10484066
50,0.01,0.1,0.0001,0.42855886,0.51630654,0.79444208,0.29610841,0.05571631,0.32086626,0.10412973
50,0.01,0.1,0.001,0.42901403,0.58265218,0.77346077,0.64111919,0.10126159,0.64769408,0.17907824
50,0.01,0.01,0.0001,0.42937473,0.58769573,0.70079539,0.84121022,0.1874699,0.83423423,0.29580812
50,0.01,0.01,0.001,0.09450667,0.71262237,0.46561487,0.90994269,0.21277869,0.88786792,0.29208096
50,0.01,0.001,0.0001,0.11523099,0.69039991,0.54706884,0.8855959,0.19999402,0.86877744,0.2929084
50,0.01,0.001,0.001,0.0496320394,0.499356506,0.0,1.11227282e-05,0.0496817949,0.0496918399,0.0946606774
50,0.01,0.0001,0.0001,0.0496970733,0.499551553,0.0,1.45451061e-05,0.0496819564,0.0496950922,0.0946609707
50,0.01,0.0001,0.001,0.0496970733,0.499551553,0.0,1.45451061e-05,0.0496819564,0.0496950922,0.0946609707
50,0.01,1e-05,0.0001,0.0496975042,0.499545266,0.0,1.28339171e-05,0.0496818757,0.049693466,0.094660824
50,0.01,1e-05,0.001,0.0496975042,0.499545266,0.0,1.28339171e-05,0.0496818757,0.049693466,0.094660824
50,0.1,0.1,0.0001,0.42855279,0.51507735,0.79544041,0.2352996,0.05157539,0.26312811,0.09686986
50,0.1,0.1,0.001,0.43177018,0.58238328,0.7808255,0.51734119,0.07797905,0.53043142,0.14179718
50,0.1,0.01,0.0001,0.43175204,0.57904807,0.76810906,0.62656895,0.09709117,0.63360084,0.17239156
50,0.1,0.01,0.001,0.07886772,0.65140643,0.38929986,0.89188965,0.15842791,0.86692035,0.22520663
50,0.1,0.001,0.0001,0.09552684,0.66697663,0.64390691,0.83185344,0.16680375,0.82251602,0.26496774
50,0.1,0.001,0.001,0.26337203,0.75825328,0.5204085,0.9397208,0.31097984,0.91888883,0.38931639
50,0.1,0.0001,0.0001,0.38167934,0.77089561,0.44001833,0.97194934,0.45057063,0.94552233,0.44523196
50,0.1,0.0001,0.001,0.049647529,0.499514014,0.0,1.6256295e-05,0.0496820372,0.0496967184,0.0946611173
50,0.1,1e-05,0.0001,0.0496942491,0.499543392,0.0,1.45451061e-05,0.0496819564,0.0496950922,0.0946609707
50,0.1,1e-05,0.001,0.0496942491,0.499543392,0.0,1.45451061e-05,0.0496819564,0.0496950922,0.0946609707
50,0.5,0.1,0.0001,0.42853613,0.51476275,0.79416386,0.28433629,0.05483193,0.30966517,0.10258129
50,0.5,0.1,0.001,0.43175353,0.57910365,0.7901869,0.41624586,0.06608894,0.43482372,0.12197614
50,0.5,0.01,0.0001,0.43176245,0.57924969,0.7854571,0.49078439,0.07462144,0.50542411,0.13629438
50,0.5,0.01,0.001,0.43428078,0.66084343,0.69829138,0.69838241,0.10796552,0.69837789,0.1870158
50,0.5,0.001,0.0001,0.43427915,0.66095915,0.69475631,0.70456237,0.10947977,0.70407519,0.18915282
50,0.5,0.001,0.001,0.04541151,0.51910001,0.88280253,0.30695222,0.0624346,0.33556119,0.11662137
50,0.5,0.0001,0.0001,0.04479793,0.51376936,0.8827207,0.30436661,0.06221157,0.33309998,0.11623148
50,0.5,0.0001,0.001,0.04946911,0.49953221,0.99278256,0.00789371,0.04971345,0.05682424,0.09468554
50,0.5,1e-05,0.0001,0.0496747522,0.499540118,0.0,1.45451061e-05,0.0496819564,0.0496950922,0.0946609707
50,0.5,1e-05,0.001,0.0496747522,0.499540118,0.0,1.45451061e-05,0.0496819564,0.0496950922,0.0946609707
50,1.0,0.1,0.0001,0.03316929,0.52007791,0.79702792,0.2433901,0.05219671,0.27089553,0.09797699
50,1.0,0.1,0.001,0.03537543,0.5598966,0.7901869,0.33025006,0.05809612,0.3531003,0.10823461
50,1.0,0.01,0.0001,0.03607771,0.56403207,0.79146345,0.33728475,0.05876584,0.35984893,0.10940818
50,1.0,0.01,0.001,0.027972,0.51786484,0.65241727,0.54452086,0.06966576,0.54988129,0.12588897
50,1.0,0.001,0.0001,0.02766861,0.44610629,0.76643972,0.47434414,0.07082664,0.48885582,0.12967045
50,1.0,0.001,0.001,0.04015871,0.500405,0.90041243,0.32871598,0.06552771,0.35711858,0.12216485
50,1.0,0.0001,0.0001,0.04074644,0.50023305,0.89810481,0.3278099,0.06528839,0.35614288,0.12172769
50,1.0,0.0001,0.001,0.04628695,0.49876211,0.89866125,0.14513706,0.05209406,0.1825731,0.09847941
50,1.0,1e-05,0.0001,0.04639992,0.49881431,0.89098557,0.15049393,0.051981,0.1872825,0.0982311
50,1.0,1e-05,0.001,0.0496535458,0.499559752,0.0,1.6256295e-05,0.0496820372,0.0496967184,0.0946611173
50,5.0,0.1,0.0001,0.0248406551,0.5,0.0,0.000115505254,0.0496867237,0.0497910365,0.0946696239
50,5.0,0.1,0.001,0.0265703523,0.499885405,0.999967268,0.000271223449,0.0496925325,0.0499373923,0.094680021
50,5.0,0.01,0.0001,0.0248406551,0.5,0.999983634,0.000635706695,0.0497105284,0.0502845806,0.0947127584
50,5.0,0.01,0.001,0.0255667,0.49547712,0.99911623,0.01628881,0.05042006,0.06511692,0.09599572
50,5.0,0.001,0.0001,0.02532054,0.49494084,0.99927989,0.01811978,0.05051719,0.06686506,0.09617251
50,5.0,0.001,0.001,0.02947423,0.51851313,0.98932932,0.19809921,0.06058972,0.23740853,0.1141863
50,5.0,0.0001,0.0001,0.02914436,0.50105361,0.98689077,0.21314997,0.06153452,0.2515904,0.11584583
50,5.0,0.0001,0.001,0.0421414,0.49724257,0.88380086,0.31199081,0.06292971,0.34039906,0.11749348
50,5.0,1e-05,0.0001,0.04212134,0.49351726,0.88659946,0.30508018,0.06252799,0.33397079,0.11681736
50,5.0,1e-05,0.001,0.04946822,0.49952397,0.99278256,0.00790484,0.04971398,0.05683481,0.0946865
50,10.0,0.1,0.0001,0.0248406551,0.5,0.0,1.45451061e-05,0.0496819564,0.0496950922,0.0946609707
50,10.0,0.1,0.001,0.0248406551,0.5,0.0,1.45451061e-05,0.0496819564,0.0496950922,0.0946609707
50,10.0,0.01,0.0001,0.0248406551,0.5,0.0,0.000207053863,0.0496910473,0.0498780369,0.0946774718
50,10.0,0.01,0.001,0.02542623,0.49857779,0.99977087,0.00356868,0.04983948,0.05306127,0.09494582
50,10.0,0.001,0.0001,0.02484066,0.5,0.9999509,0.00386729,0.0498622,0.05335399,0.09498787
50,10.0,0.001,0.001,0.02636771,0.50354275,0.99274983,0.1520032,0.05767276,0.19377256,0.10901255
50,10.0,0.0001,0.0001,0.02628921,0.46580448,0.99754509,0.10972914,0.05533641,0.15383696,0.10485617
50,10.0,0.0001,0.001,0.03983135,0.50807582,0.90209813,0.3300892,0.06576804,0.35850733,0.122598
50,10.0,1e-05,0.0001,0.04004553,0.50495282,0.9000851,0.3289179,0.06552387,0.35729421,0.12215516
50,10.0,1e-05,0.001,0.04629642,0.49882476,0.8965664,0.14742834,0.05211135,0.18464647,0.09849769
50,15.0,0.1,0.0001,0.0248406551,0.5,0.0,1.71118895e-05,0.0496820776,0.0496975315,0.0946611906
50,15.0,0.1,0.001,0.0248406551,0.5,0.0,0.000231010508,0.0496921788,0.0499008033,0.0946795257
50,15.0,0.01,0.0001,0.0248406551,0.5,0.0,0.000199353513,0.0496906836,0.0498707191,0.0946768117
50,15.0,0.01,0.001,0.02512418,0.49925569,0.99996727,0.00186605,0.04976798,0.05145299,0.09481696
50,15.0,0.001,0.0001,0.02484066,0.5,0.0,0.00213385,0.04978222,0.05170911,0.09484295
50,15.0,0.001,0.001,0.02573509,0.50434007,0.99905077,0.06715048,0.05302005,0.11344847,0.10069612
50,15.0,0.0001,0.0001,0.02576008,0.50012941,0.99954175,0.05563332,0.05243173,0.10252789,0.09963693
50,15.0,0.0001,0.001,0.03634158,0.48458161,0.92006808,0.33012001,0.06699326,0.35942938,0.12489267
50,15.0,1e-05,0.0001,0.03886673,0.52385743,0.91235966,0.3343475,0.06686321,0.36306388,0.12459532
50,15.0,1e-05,0.001,0.04566475,0.5016069,0.883539,0.18654526,0.05373163,0.2211728,0.10130264
50,20.0,0.1,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,20.0,0.1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,20.0,0.01,0.0001,0.0248406551,0.5,0.0,0.00018737519,0.0496901178,0.0498593359,0.0946757848
50,20.0,0.01,0.001,0.0248406551,0.5,0.0,0.000960832596,0.049726675,0.0505943669,0.0947421385
50,20.0,0.001,0.0001,0.02484066,0.5,0.0,0.00155975,0.04975502,0.05116353,0.09479358
50,20.0,0.001,0.001,0.0253762,0.49818388,0.99973814,0.04001444,0.05163233,0.08769473,0.09819337
50,20.0,0.0001,0.0001,0.02545658,0.50002533,0.99973814,0.04133548,0.0516998,0.08895014,0.09831538
50,20.0,0.0001,0.001,0.03342388,0.47889069,0.9445681,0.31227658,0.06699276,0.34368963,0.12511205
50,20.0,1e-05,0.0001,0.03398888,0.4795504,0.93667965,0.32156492,0.06731924,0.3521246,0.12561082
50,20.0,1e-05,0.001,0.04485355,0.49951011,0.86858041,0.22653575,0.055452,0.25843334,0.10424855
100,0.01,0.1,0.0001,0.42856755,0.51849653,0.73815914,0.74225388,0.13022339,0.74205044,0.22138995
100,0.01,0.1,0.001,0.43013889,0.64398459,0.76750352,0.68995053,0.1145831,0.69380346,0.1993975
100,0.01,0.01,0.0001,0.43117456,0.6821192,0.68456024,0.87478204,0.22227654,0.86533158,0.33558781
100,0.01,0.01,0.001,0.11637412,0.69406629,0.65832542,0.87715289,0.21884487,0.86628126,0.3284907
100,0.01,0.001,0.0001,0.12825554,0.70296226,0.61143661,0.88901057,0.22360278,0.87522035,0.32745504
100,0.01,0.001,0.001,0.05005394,0.50173021,0.99808517,0.00215439,0.0496926,0.05163349,0.0946717
100,0.01,0.0001,0.0001,0.0501011891,0.501757705,0.999590848,0.00053902452,0.0496874047,0.0501731876,0.0946690258
100,0.01,0.0001,0.001,0.0501011891,0.501757705,0.999590848,0.00053902452,0.0496874047,0.0501731876,0.0946690258
100,0.01,1e-05,0.0001,0.0501102602,0.501781869,0.999590848,0.00053902452,0.0496874047,0.0501731876,0.0946690258
100,0.01,1e-05,0.001,0.0501102602,0.501781869,0.999590848,0.00053902452,0.0496874047,0.0501731876,0.0946690258
100,0.1,0.1,0.0001,0.42852659,0.51455175,0.79544041,0.2352996,0.05157539,0.26312811,0.09686986
100,0.1,0.1,0.001,0.43174136,0.60260475,0.78792838,0.4637091,0.07132983,0.47981673,0.13081702
100,0.1,0.01,0.0001,0.43177681,0.57999555,0.25558902,0.91991208,0.14298401,0.88690767,0.18337991
100,0.1,0.01,0.001,0.09959476,0.66556681,0.50484436,0.86831203,0.16695623,0.8502545,0.25092836
100,0.1,0.001,0.0001,0.097707,0.66781038,0.71935452,0.78661816,0.14983467,0.78327642,0.24801101
100,0.1,0.001,0.001,0.284874,0.76077996,0.50795391,0.94667679,0.3324443,0.92488048,0.40187231
100,0.1,0.0001,0.0001,0.3757998,0.77036225,0.4361232,0.97227104,0.45122509,0.94563453,0.44354564
100,0.1,0.0001,0.001,0.05005425,0.50173049,0.9980688,0.00217578,0.04969284,0.05165301,0.09467206
100,0.1,1e-05,0.0001,0.0501043549,0.50177844,0.999590848,0.000538168925,0.0496873642,0.0501723745,0.0946689524
100,0.1,1e-05,0.001,0.0501043549,0.50177844,0.999590848,0.000538168925,0.0496873642,0.0501723745,0.0946689524
100,0.5,0.1,0.0001,0.42856605,0.51529963,0.79129979,0.40104023,0.0646044,0.42042882,0.11945601
100,0.5,0.1,0.001,0.43178376,0.57963347,0.78660273,0.4728614,0.0723654,0.48844847,0.13253768
100,0.5,0.01,0.0001,0.43176842,0.57933708,0.7854571,0.49078439,0.07462144,0.50542411,0.13629438
100,0.5,0.01,0.001,0.43423051,0.66243828,0.71904357,0.69875545,0.11094053,0.69976339,0.19222313
100,0.5,0.001,0.0001,0.43434219,0.6639049,0.71680141,0.70143945,0.11151652,0.70220265,0.19300607
100,0.5,0.001,0.001,0.04836201,0.54141883,0.87961114,0.30975343,0.06245969,0.33806469,0.11663717
100,0.5,0.0001,0.0001,0.04794453,0.5376859,0.88851429,0.29870857,0.06212069,0.32801086,0.11612263
100,0.5,0.0001,0.001,0.04986408,0.50171549,0.99360086,0.0071656,0.04971772,0.05617296,0.09469699
100,0.5,1e-05,0.0001,0.0500837628,0.501761815,0.999590848,0.000556136409,0.0496882131,0.0501894494,0.0946704931
100,0.5,1e-05,0.001,0.0500837628,0.501761815,0.999590848,0.000556136409,0.0496882131,0.0501894494,0.0946704931
100,1.0,0.1,0.0001,0.02822779,0.50249503,0.99797061,0.01760899,0.05042943,0.0663146,0.09600741
100,1.0,0.1,0.001,0.02790357,0.50238713,0.79642238,0.25791895,0.05312607,0.28467249,0.09960771
100,1.0,0.01,0.0001,0.02738744,0.5023183,0.79629145,0.26483387,0.05359064,0.29123736,0.10042281
100,1.0,0.01,0.001,0.04312202,0.61893983,0.75768387,0.49872345,0.07323265,0.51158894,0.13355662
100,1.0,0.001,0.0001,0.02769045,0.45178188,0.76241367,0.48888241,0.07234055,0.50247179,0.13214291
100,1.0,0.001,0.001,0.04075933,0.49920146,0.90376747,0.33161387,0.06602209,0.36003919,0.12305478
100,1.0,0.0001,0.0001,0.04226606,0.50540796,0.90612419,0.32764477,0.06581788,0.35638436,0.12272166
100,1.0,0.0001,0.001,0.04627382,0.50243582,0.86088835,0.19571895,0.05299266,0.22876541,0.09983962
100,1.0,1e-05,0.0001,0.04641815,0.50250547,0.87522503,0.17779424,0.05271604,0.21244349,0.09944252
100,1.0,1e-05,0.001,0.05005945,0.50176172,0.99808517,0.00217235,0.04969345,0.05165057,0.09467324
100,5.0,0.1,0.0001,0.0248407156,0.500002139,0.0,2.65234287e-05,0.049682522,0.0497064754,0.0946619972
100,5.0,0.1,0.001,0.0248407156,0.500002139,0.0,0.000214754213,0.049691411,0.0498853547,0.094678132
100,5.0,0.01,0.0001,0.0248407156,0.500002139,0.0,0.000254111559,0.04969327,0.0499227567,0.0946815063
100,5.0,0.01,0.001,0.02484074,0.50000342,0.9999018,0.00669246,0.0499946,0.05603636,0.09522785
100,5.0,0.001,0.0001,0.02484074,0.50000513,0.99996727,0.00747191,0.05003501,0.05678034,0.09530145
100,5.0,0.001,0.001,0.03006996,0.53994048,0.97664561,0.25564906,0.06419041,0.29146909,0.12046332
100,5.0,0.0001,0.0001,0.02849107,0.43298218,0.98653072,0.21476191,0.06163194,0.25310437,0.11601597
100,5.0,0.0001,0.001,0.04183092,0.48457501,0.88709044,0.30266227,0.06235706,0.3316974,0.11652324
100,5.0,1e-05,0.0001,0.04193685,0.48448926,0.89021636,0.29633686,0.06203554,0.32584155,0.11598832
100,5.0,1e-05,0.001,0.04986568,0.50173533,0.99360086,0.00715191,0.04971707,0.05615995,0.09469581
100,10.0,0.1,0.0001,0.0248407156,0.500002139,0.0,1.6256295e-05,0.0496820372,0.0496967184,0.0946611173
100,10.0,0.1,0.001,0.0248407156,0.500002139,0.0,1.6256295e-05,0.0496820372,0.0496967184,0.0946611173
100,10.0,0.01,0.0001,0.0248407156,0.500002139,0.0,0.000207909458,0.0496910877,0.04987885,0.0946775452
100,10.0,0.01,0.001,0.02484072,0.50000214,0.0,0.00177793,0.04976535,0.05137087,0.09481234
100,10.0,0.001,0.0001,0.02484072,0.50000214,0.0,0.0021176,0.04978145,0.05169366,0.09484155
100,10.0,0.001,0.001,0.02990364,0.5642617,0.99117868,0.17071505,0.05880971,0.21147673,0.11103157
100,10.0,0.0001,0.0001,0.0262694,0.4870751,0.99680862,0.1198628,0.05589891,0.16343058,0.10586133
100,10.0,0.0001,0.001,0.03904239,0.48593841,0.89993781,0.33670124,0.06623169,0.36468355,0.12338291
100,10.0,1e-05,0.0001,0.03995121,0.48829245,0.9001833,0.3343167,0.06602692,0.36242967,0.12302981
100,10.0,1e-05,0.001,0.0461119,0.50029831,0.88023305,0.1746371,0.05280966,0.209692,0.09964133
100,15.0,0.1,0.0001,0.0248407156,0.500002139,0.0,1.6256295e-05,0.0496820372,0.0496967184,0.0946611173
100,15.0,0.1,0.001,0.0248407156,0.500002139,0.0,9.83933647e-05,0.0496859156,0.0497747748,0.0946681571
100,15.0,0.01,0.0001,0.0248407156,0.500002139,0.0,0.000186519596,0.0496900774,0.0498585228,0.0946757114
100,15.0,0.01,0.001,0.0248407156,0.500002139,0.0,0.000860728042,0.0497219406,0.0504992357,0.0947335454
100,15.0,0.001,0.0001,0.02484072,0.50000214,0.0,0.00118158,0.04973712,0.05080414,0.09476109
100,15.0,0.001,0.001,0.02578242,0.49935461,0.99765965,0.09239565,0.05434291,0.13737031,0.10307148
100,15.0,0.0001,0.0001,0.02833441,0.54908568,0.99569572,0.1235641,0.05606258,0.1668927,0.10614848
100,15.0,0.0001,0.001,0.03866716,0.53045555,0.9205918,0.33076855,0.06708944,0.36007171,0.12506462
100,15.0,1e-05,0.0001,0.03832322,0.52280212,0.90959379,0.33847146,0.0670618,0.36684555,0.12491403
100,15.0,1e-05,0.001,0.04534023,0.50277296,0.86527446,0.22380811,0.05506913,0.25567698,0.10354809
100,20.0,0.1,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,20.0,0.1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,20.0,0.01,0.0001,0.0248407156,0.500002139,0.0,0.000157429384,0.0496887035,0.0498308778,0.0946732177
100,20.0,0.01,0.001,0.0248407156,0.500002139,0.0,0.000614316833,0.0497102904,0.0502650665,0.0947123999
100,20.0,0.001,0.0001,0.0248407156,0.500002139,0.0,0.000867572798,0.0497222643,0.0505057404,0.0947341329
100,20.0,0.001,0.001,0.02542688,0.50014536,0.99972178,0.03569711,0.05141225,0.08359108,0.09779522
100,20.0,0.0001,0.0001,0.02575712,0.50720835,0.99783968,0.08220723,0.05378127,0.12769701,0.10206166
100,20.0,0.0001,0.001,0.03440599,0.48184376,0.92463422,0.33285449,0.06756059,0.36225485,0.12592049
100,20.0,1e-05,0.0001,0.03495553,0.47791498,0.92944584,0.3257907,0.06722483,0.35578105,0.12538112
100,20.0,1e-05,0.001,0.04494873,0.50234955,0.86864587,0.23734191,0.05619755,0.26870589,0.10556548
1,0.01,0.1,1e-05,0.4285569802834899,0.5152480720883743,0.7954404111158391,0.23529960351752,0.0515753930523956,0.263128110059518,0.0968698615803163
1,0.1,0.1,1e-05,0.4285492433993056,0.5150821661905636,0.7954404111158391,0.23529960351752,0.0515753930523956,0.263128110059518,0.0968698615803163
1,0.5,0.1,1e-05,0.4285654958864835,0.515310619633439,0.7954404111158391,0.23529960351752,0.0515753930523956,0.263128110059518,0.0968698615803163
1,1.0,0.1,1e-05,0.0279135117785413,0.4934576482528888,0.9980524369087757,0.0162400387413178,0.0503667057599233,0.0650177253065339,0.0958941159635878
1,5.0,0.1,1e-05,0.0248407560449281,0.4999995722027622,0.0,1.625629503635421e-05,0.0496820372383545,0.0496967183790288,0.0946611173209456
1,10.0,0.1,1e-05,0.0248407560449281,0.4999995722027622,0.0,1.625629503635421e-05,0.0496820372383545,0.0496967183790288,0.0946611173209456
1,15.0,0.1,1e-05,0.0248407560449281,0.4999995722027622,0.0,1.625629503635421e-05,0.0496820372383545,0.0496967183790288,0.0946611173209456
1,20.0,0.1,1e-05,,,0.0,0.0,0.0,0.9503187302826293,0.0
3,0.01,0.1,1e-05,0.4285521965151954,0.5150736297866096,0.7954404111158391,0.23529960351752,0.0515753930523956,0.263128110059518,0.0968698615803163
3,0.1,0.1,1e-05,0.4285434805469602,0.5149173958156947,0.7954404111158391,0.23529960351752,0.0515753930523956,0.263128110059518,0.0968698615803163
3,0.5,0.1,1e-05,0.4285584701927906,0.5152007634283857,0.7954404111158391,0.23529960351752,0.0515753930523956,0.263128110059518,0.0968698615803163
