k,lambda,learn_rate,tolerance,auprc,auroc,sn,sp,prec,acc,f1
10,20.0,0.0001,0.0001,0.0285867017243476,0.4969539201654586,0.997553566695888,0.0852404595612317,0.0604070758659343,0.1360312895119753,0.1139159465097221
10,20.0,1e-05,0.0001,0.0425462164139576,0.5409840832752528,0.8910317832460093,0.3458127356489277,0.0743303112090708,0.3761664899859487,0.1372141502681116
15,0.01,0.1,0.0001,0.4308766231939886,0.5151265984216347,0.7827159487064483,0.478502087111829,0.0812920164731041,0.4954384594954725,0.1472869703991284
15,0.01,0.01,0.0001,0.4311624584369123,0.5846874070575376,0.7034107357648162,0.8033559652456518,0.1741581824514292,0.797791755858271,0.2791911443414089
15,0.01,0.001,0.0001,0.1257742427336809,0.6934255163516762,0.5421907810238323,0.8787251610856106,0.2085931433680792,0.8599894218568046,0.301277839454426
15,0.01,0.0001,0.0001,0.0551435008311515,0.5001981861786335,0.9841593443558744,0.0181031260404009,0.0557937086739488,0.0718859739723197,0.1056007280093276
15,0.01,1e-05,0.0001,0.0551530382617408,0.5002287413198687,0.9841185704674726,0.0181403851631769,0.0557935251216495,0.0719188887955671,0.1056001645080454
15,0.1,0.1,0.0001,0.4308722709656529,0.5150804844128763,0.7924812949786957,0.2387252091618981,0.0578227801404514,0.2695542424937178,0.1077813761589991
15,0.1,0.01,0.0001,0.430910494784664,0.5801229329498443,0.7842245825773175,0.4653784625443654,0.0795960089224007,0.4831294505948503,0.1445234056382425
15,0.1,0.001,0.0001,0.1183786063965033,0.6924673913792885,0.6537685266355426,0.8237943969490787,0.1794787125083252,0.8143286170553264,0.2816391772496531
15,0.1,0.0001,0.0001,0.0542525811923645,0.4995774594835553,0.9376363376893436,0.0726516836916819,0.0562554736311641,0.1208076162631006,0.1061426921314967
15,0.1,1e-05,0.0001,0.0551489675138929,0.500225730413848,0.9841185704674726,0.0181403851631769,0.0557935251216495,0.0719188887955671,0.1056001645080454
15,0.5,0.1,0.0001,0.4309287370910675,0.5160440234808258,0.788995127520336,0.3413043817930292,0.0659590314669284,0.3662284833530444,0.1217406895944284
15,0.5,0.01,0.0001,0.4314755041952478,0.5806596281242598,0.7867525636582333,0.4073347587952563,0.0725810850205475,0.4284579291809203,0.1329014749993973
15,0.5,0.001,0.0001,0.4378191020659527,0.6628147826637331,0.6623310431999347,0.7190253494244667,0.1220151580022684,0.7158690307833047,0.2060682559869082
15,0.5,0.0001,0.0001,0.0483900564711406,0.4931113963783048,0.8910725571344111,0.2653234151952318,0.0667331331196838,0.3001604881381787,0.1241672798138683
15,0.5,1e-05,0.0001,0.0551307930742019,0.5002074963588491,0.9841389574116736,0.0181319718128726,0.0557941650350555,0.0719120788321366,0.1056014280573454
15,1.0,0.1,0.0001,0.0363376773430363,0.4986753367187256,0.79235897331349,0.2656311034349305,0.0598058993427906,0.2949554060894693,0.1112173067017684
15,1.0,0.01,0.0001,0.0304690358120606,0.4919483587027853,0.7884446800269108,0.3429437831951741,0.0660696469816452,0.36774597020414,0.1219225003664862
15,1.0,0.001,0.0001,0.0314547684363965,0.4300525143285745,0.977227783327557,0.2281977041168927,0.0694613103949965,0.2698981456469578,0.1297033145590847
15,1.0,0.0001,0.0001,0.0460578316594227,0.5003838601949622,0.891398748241626,0.3161713006198235,0.0713654992761275,0.3481957001890899,0.1321509744184922
15,1.0,1e-05,0.0001,0.0546073289327417,0.5002816851954336,0.9330492752441336,0.0754413102711382,0.056155139200746,0.123186563488154,0.1059346504471327
